age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,age_group
29,admin.,married,2,0,0,1,0,unknown,9,5,0.03,1,-1,0,unknown,0,25-50yrs
64,management,married,1,0,0,1,0,cellular,16,2,0.02,1,-1,0,unknown,0,above 50yrs
35,technician,single,2,0,103,1,0,unknown,26,5,0.08,2,-1,0,unknown,0,25-50yrs
57,housemaid,divorced,1,0,8278,0,0,cellular,17,11,0.11,3,-1,0,unknown,0,above 50yrs
39,management,married,3,0,0,0,0,unknown,20,6,0.0,4,-1,0,unknown,0,25-50yrs
36,management,married,3,0,2309,1,0,cellular,8,7,0.07,2,-1,0,unknown,0,25-50yrs
46,management,married,3,0,222,0,0,cellular,5,2,0.03,1,-1,0,unknown,0,25-50yrs
48,management,divorced,3,0,503,0,1,unknown,12,6,0.35,7,-1,0,unknown,1,25-50yrs
38,technician,married,3,0,1,1,0,cellular,6,5,0.07,2,-1,0,unknown,0,25-50yrs
38,admin.,single,2,0,2600,1,0,cellular,19,11,0.02,1,-1,0,unknown,0,25-50yrs
31,management,married,3,0,1170,0,0,cellular,20,8,0.06,4,-1,0,unknown,0,25-50yrs
34,management,married,3,0,1666,0,0,cellular,11,8,0.01,4,-1,0,unknown,0,25-50yrs
40,technician,single,0,0,-5,1,0,unknown,6,5,0.02,2,-1,0,unknown,0,25-50yrs
36,blue-collar,married,1,0,4608,1,0,cellular,14,5,0.08,7,-1,0,unknown,0,25-50yrs
36,management,married,3,0,96,0,0,cellular,30,7,0.2,4,-1,0,unknown,1,25-50yrs
33,admin.,single,2,0,2554,1,0,telephone,31,7,0.02,15,-1,0,unknown,0,25-50yrs
29,services,single,2,0,487,1,1,unknown,9,5,0.05,2,-1,0,unknown,0,25-50yrs
36,entrepreneur,divorced,3,0,914,0,0,unknown,6,6,0.06,1,-1,0,unknown,0,25-50yrs
48,admin.,married,1,0,3,1,0,cellular,3,2,0.02,1,252,4,failure,0,25-50yrs
60,management,married,3,0,3029,0,0,cellular,28,8,0.01,9,-1,0,unknown,0,above 50yrs
35,technician,married,2,0,149,1,0,cellular,29,1,0.03,1,245,2,failure,0,25-50yrs
38,management,married,3,0,1444,1,0,cellular,7,7,0.04,2,-1,0,unknown,0,25-50yrs
31,technician,married,3,0,3564,0,0,cellular,18,11,0.38,1,-1,0,unknown,0,25-50yrs
35,self-employed,married,3,0,182,0,1,unknown,5,6,0.11,1,-1,0,unknown,0,25-50yrs
38,admin.,married,2,0,1973,0,0,cellular,21,11,0.04,2,-1,0,unknown,0,25-50yrs
37,blue-collar,married,0,0,557,0,0,cellular,31,7,0.01,2,-1,0,unknown,0,25-50yrs
31,technician,single,2,1,25,0,0,cellular,2,2,0.11,1,-1,0,unknown,0,25-50yrs
58,retired,married,1,0,1077,0,0,cellular,15,6,0.16,1,-1,0,unknown,0,above 50yrs
38,management,married,3,0,3452,0,0,cellular,13,8,0.04,2,-1,0,unknown,0,25-50yrs
42,admin.,single,2,0,61,1,0,unknown,23,5,0.02,1,-1,0,unknown,0,25-50yrs
33,blue-collar,married,2,0,-211,1,0,cellular,29,7,0.03,5,-1,0,unknown,0,25-50yrs
28,admin.,married,0,0,-1,1,0,cellular,16,4,0.01,1,-1,0,unknown,0,25-50yrs
25,management,single,3,0,436,0,0,cellular,30,4,0.04,2,-1,0,unknown,0,under 25yrs
47,admin.,married,1,0,31,1,0,cellular,6,5,0.01,1,356,1,failure,0,25-50yrs
35,blue-collar,single,2,0,74,1,0,cellular,17,4,0.1,1,-1,0,unknown,0,25-50yrs
41,blue-collar,married,2,0,563,1,0,cellular,20,4,0.04,12,348,1,failure,0,25-50yrs
29,unemployed,single,2,0,12,1,0,cellular,29,1,0.08,3,-1,0,unknown,0,25-50yrs
61,retired,married,2,0,89,0,0,cellular,28,10,0.04,1,181,2,failure,0,above 50yrs
56,admin.,married,2,0,1694,0,0,cellular,21,8,0.22,10,-1,0,unknown,1,above 50yrs
28,technician,single,2,0,1,1,0,unknown,29,5,0.1,3,-1,0,unknown,0,25-50yrs
54,technician,married,2,0,273,1,0,cellular,30,7,0.02,3,-1,0,unknown,0,above 50yrs
39,management,single,3,0,1143,1,0,cellular,8,5,0.02,6,-1,0,unknown,0,25-50yrs
46,blue-collar,married,2,0,2173,1,0,unknown,21,5,0.03,5,-1,0,unknown,0,25-50yrs
26,technician,single,2,0,342,0,0,cellular,14,10,0.04,2,-1,0,unknown,0,25-50yrs
58,blue-collar,married,0,0,3585,0,0,cellular,30,4,0.03,1,167,1,success,0,above 50yrs
26,student,single,0,0,689,0,0,cellular,25,5,0.19,2,-1,0,unknown,1,25-50yrs
33,management,single,3,0,718,1,0,cellular,18,10,0.03,1,111,4,success,0,25-50yrs
40,admin.,married,2,0,0,0,0,cellular,28,7,0.14,2,182,11,success,1,25-50yrs
44,technician,married,2,0,363,0,1,unknown,5,6,0.18,2,-1,0,unknown,0,25-50yrs
49,technician,married,3,0,503,0,0,unknown,1,7,0.08,2,-1,0,unknown,0,25-50yrs
33,management,married,3,0,483,1,0,unknown,14,5,0.2,2,-1,0,unknown,0,25-50yrs
34,services,single,2,0,719,1,0,unknown,15,5,0.1,3,-1,0,unknown,0,25-50yrs
35,management,divorced,3,0,153,0,0,cellular,9,7,0.16,2,-1,0,unknown,0,25-50yrs
51,admin.,divorced,2,0,390,0,0,telephone,18,11,0.1,1,-1,0,unknown,0,above 50yrs
50,housemaid,single,0,0,0,0,0,telephone,28,7,0.03,8,-1,0,unknown,0,25-50yrs
65,retired,married,1,0,493,0,0,cellular,2,2,0.1,1,109,2,failure,0,above 50yrs
35,management,single,3,0,71,1,0,unknown,21,5,0.23,12,-1,0,unknown,0,25-50yrs
63,blue-collar,married,2,0,641,0,0,cellular,27,5,0.12,2,-1,0,unknown,1,above 50yrs
44,technician,divorced,3,0,245,1,0,cellular,2,2,0.1,2,-1,0,unknown,0,25-50yrs
49,admin.,married,2,0,880,1,1,cellular,18,5,0.01,3,-1,0,unknown,0,25-50yrs
39,blue-collar,married,2,0,1382,1,0,cellular,12,8,0.1,1,182,2,success,1,25-50yrs
46,blue-collar,single,2,0,0,1,0,cellular,8,5,0.03,2,-1,0,unknown,0,25-50yrs
47,blue-collar,married,2,0,3715,0,0,cellular,12,2,0.05,2,182,4,other,1,25-50yrs
33,management,single,3,0,215,0,0,telephone,20,8,0.01,9,-1,0,unknown,0,25-50yrs
40,blue-collar,married,1,0,46,1,0,unknown,6,5,0.03,1,-1,0,unknown,0,25-50yrs
44,blue-collar,married,1,0,753,1,0,unknown,8,5,0.04,2,-1,0,unknown,0,25-50yrs
53,blue-collar,single,0,0,1555,1,0,unknown,27,5,0.11,2,-1,0,unknown,0,above 50yrs
46,services,married,1,0,860,0,0,cellular,25,7,0.02,1,-1,0,unknown,0,25-50yrs
31,blue-collar,married,2,0,604,1,0,cellular,18,11,0.11,2,-1,0,unknown,0,25-50yrs
55,admin.,married,2,0,512,0,0,cellular,18,8,0.03,4,-1,0,unknown,0,above 50yrs
34,technician,married,2,0,65,1,0,unknown,8,5,0.02,3,-1,0,unknown,0,25-50yrs
44,management,married,0,0,282,0,0,cellular,6,10,0.08,3,-1,0,unknown,1,25-50yrs
37,blue-collar,married,2,0,417,0,0,cellular,28,1,0.11,1,181,5,failure,0,25-50yrs
46,blue-collar,married,2,0,2603,1,1,cellular,11,5,0.01,3,277,2,failure,0,25-50yrs
38,management,married,3,0,590,0,0,cellular,31,7,0.01,2,-1,0,unknown,0,25-50yrs
31,technician,single,2,0,2305,0,0,cellular,4,8,0.04,1,-1,0,unknown,0,25-50yrs
35,blue-collar,single,1,0,-269,1,0,unknown,9,6,0.03,10,-1,0,unknown,0,25-50yrs
36,blue-collar,married,1,0,994,1,0,cellular,14,5,0.04,2,356,8,success,0,25-50yrs
26,blue-collar,single,2,0,-29,1,0,cellular,10,7,0.28,4,-1,0,unknown,1,25-50yrs
34,management,married,3,0,3167,1,1,cellular,21,11,0.04,1,-1,0,unknown,0,25-50yrs
37,blue-collar,married,0,0,444,0,0,cellular,1,10,0.04,1,94,9,other,0,25-50yrs
30,admin.,single,3,0,0,1,0,cellular,4,2,0.2,2,-1,0,unknown,1,25-50yrs
39,blue-collar,married,1,0,541,1,0,cellular,2,2,0.1,2,258,1,other,0,25-50yrs
30,management,single,3,0,414,0,0,cellular,18,11,0.18,5,-1,0,unknown,0,25-50yrs
32,services,married,2,0,3756,1,0,unknown,4,6,0.02,3,-1,0,unknown,0,25-50yrs
31,services,married,2,0,500,1,0,unknown,6,6,0.01,18,-1,0,unknown,0,25-50yrs
44,services,married,2,0,191,1,1,cellular,7,5,0.14,1,-1,0,unknown,0,25-50yrs
60,retired,married,3,0,108,0,0,cellular,26,8,0.17,1,-1,0,unknown,1,above 50yrs
26,blue-collar,single,2,0,-188,0,0,telephone,16,7,0.06,1,-1,0,unknown,0,25-50yrs
48,housemaid,divorced,2,0,57,0,0,cellular,19,11,0.04,1,-1,0,unknown,0,25-50yrs
32,admin.,married,2,0,347,1,0,cellular,31,7,0.04,13,-1,0,unknown,0,25-50yrs
59,retired,divorced,2,0,479,0,0,cellular,4,2,0.01,5,-1,0,unknown,0,above 50yrs
56,management,married,3,0,1388,0,0,cellular,18,11,0.04,1,-1,0,unknown,0,above 50yrs
33,management,single,3,0,659,1,0,cellular,19,11,0.09,1,-1,0,unknown,0,25-50yrs
46,housemaid,single,3,0,3232,0,0,telephone,15,6,0.03,2,-1,0,unknown,0,25-50yrs
35,services,divorced,2,0,543,1,0,cellular,22,7,0.17,2,-1,0,unknown,0,25-50yrs
35,technician,single,2,0,1609,1,0,unknown,30,5,0.08,3,-1,0,unknown,0,25-50yrs
35,technician,married,3,0,-269,1,1,cellular,14,5,0.1,4,-1,0,unknown,0,25-50yrs
35,management,divorced,3,0,505,0,0,cellular,23,7,0.04,1,-1,0,unknown,0,25-50yrs
33,admin.,married,2,0,48,1,0,cellular,18,5,0.05,5,294,3,failure,0,25-50yrs
30,self-employed,single,2,0,4011,1,0,unknown,20,5,0.02,1,-1,0,unknown,0,25-50yrs
40,blue-collar,married,2,0,0,1,1,unknown,29,5,0.07,3,-1,0,unknown,0,25-50yrs
50,services,married,2,0,545,0,0,cellular,2,2,0.02,1,-1,0,unknown,0,25-50yrs
42,technician,married,2,0,334,1,0,cellular,20,4,0.0,5,335,9,other,0,25-50yrs
35,technician,married,2,0,251,1,1,unknown,1,7,0.04,3,-1,0,unknown,0,25-50yrs
58,blue-collar,married,2,0,556,0,1,telephone,10,7,0.06,4,-1,0,unknown,0,above 50yrs
30,technician,single,2,0,796,1,1,cellular,18,8,0.09,4,-1,0,unknown,0,25-50yrs
31,blue-collar,married,2,0,136,0,0,cellular,12,5,0.06,2,267,1,failure,1,25-50yrs
49,technician,divorced,2,0,-39,1,1,cellular,24,7,0.04,3,-1,0,unknown,0,25-50yrs
34,blue-collar,married,2,0,-211,1,0,cellular,29,1,0.04,2,184,5,failure,0,25-50yrs
31,blue-collar,single,2,0,19,1,0,unknown,19,5,0.05,5,-1,0,unknown,0,25-50yrs
35,management,married,2,0,533,0,0,cellular,6,8,0.06,12,-1,0,unknown,0,25-50yrs
30,management,married,3,0,388,0,0,cellular,13,8,0.04,1,-1,0,unknown,0,25-50yrs
35,technician,single,2,0,1227,0,0,cellular,30,7,0.28,5,134,10,success,1,25-50yrs
47,technician,married,2,0,1059,1,0,cellular,21,11,0.02,1,127,1,failure,0,25-50yrs
37,management,married,3,0,0,0,0,cellular,24,11,0.05,2,-1,0,unknown,0,25-50yrs
35,services,single,2,0,-267,1,0,unknown,27,5,0.05,1,-1,0,unknown,0,25-50yrs
36,technician,married,2,0,-531,0,0,cellular,14,5,0.06,3,-1,0,unknown,0,25-50yrs
47,blue-collar,married,1,0,430,0,0,unknown,8,5,0.02,8,-1,0,unknown,0,25-50yrs
47,admin.,divorced,2,0,1939,1,0,cellular,19,11,0.04,1,174,1,failure,0,25-50yrs
30,blue-collar,married,2,0,0,1,1,cellular,10,7,0.39,1,-1,0,unknown,1,25-50yrs
39,admin.,married,2,0,2319,0,0,cellular,7,7,0.02,1,-1,0,unknown,0,25-50yrs
59,management,married,3,0,10114,0,0,cellular,19,11,0.17,3,-1,0,unknown,0,above 50yrs
56,admin.,married,2,0,1671,0,0,cellular,28,5,0.04,2,-1,0,unknown,0,above 50yrs
28,management,single,3,0,202,1,0,unknown,14,5,0.05,3,-1,0,unknown,0,25-50yrs
34,management,divorced,3,0,488,1,0,unknown,16,5,0.0,2,-1,0,unknown,0,25-50yrs
51,management,married,3,0,0,1,1,unknown,29,5,0.11,5,-1,0,unknown,0,above 50yrs
31,blue-collar,married,2,0,671,1,0,unknown,18,6,0.2,4,-1,0,unknown,1,25-50yrs
50,blue-collar,married,1,0,5776,0,0,cellular,18,11,0.01,3,-1,0,unknown,0,25-50yrs
31,blue-collar,married,1,0,298,1,1,unknown,2,6,0.06,1,-1,0,unknown,0,25-50yrs
39,self-employed,married,2,0,81,0,1,cellular,23,7,0.12,1,-1,0,unknown,0,25-50yrs
45,housemaid,married,1,0,3512,0,0,cellular,16,4,0.03,1,-1,0,unknown,0,25-50yrs
29,admin.,single,2,0,305,1,0,cellular,6,5,0.04,2,-1,0,unknown,0,25-50yrs
45,management,married,3,0,1034,0,1,cellular,24,7,0.51,4,-1,0,unknown,0,25-50yrs
31,technician,married,2,0,134,0,1,unknown,4,7,0.13,6,-1,0,unknown,0,25-50yrs
55,entrepreneur,married,3,0,78,0,0,cellular,18,11,0.03,2,-1,0,unknown,0,above 50yrs
31,blue-collar,single,1,0,864,1,0,telephone,14,5,0.03,2,-1,0,unknown,0,25-50yrs
47,management,married,2,0,490,1,0,unknown,28,5,0.06,1,-1,0,unknown,0,25-50yrs
45,services,divorced,1,0,523,0,0,telephone,1,9,0.11,4,371,4,other,0,25-50yrs
34,blue-collar,single,2,0,1599,1,0,cellular,12,5,0.02,3,-1,0,unknown,0,25-50yrs
34,management,single,3,0,1012,1,1,cellular,15,5,0.03,3,-1,0,unknown,0,25-50yrs
35,admin.,married,2,0,0,1,0,cellular,7,5,0.03,2,-1,0,unknown,0,25-50yrs
47,management,married,0,0,555,1,0,cellular,17,7,0.05,1,-1,0,unknown,0,25-50yrs
51,self-employed,married,1,0,10,0,0,unknown,6,6,0.14,3,-1,0,unknown,0,above 50yrs
42,management,single,3,0,1156,1,0,unknown,4,7,0.02,1,-1,0,unknown,0,25-50yrs
33,self-employed,married,3,0,1099,0,0,cellular,5,2,0.03,5,-1,0,unknown,0,25-50yrs
33,blue-collar,single,1,0,405,1,0,cellular,14,5,0.03,4,353,1,failure,0,25-50yrs
42,management,married,3,0,479,1,0,unknown,28,5,0.06,2,-1,0,unknown,0,25-50yrs
58,management,divorced,3,0,-197,1,0,unknown,27,5,0.08,4,-1,0,unknown,0,above 50yrs
31,technician,married,2,0,671,0,0,cellular,2,2,0.03,2,175,2,failure,0,25-50yrs
36,technician,married,3,0,0,0,0,cellular,20,8,0.07,1,-1,0,unknown,0,25-50yrs
51,services,divorced,2,0,135,1,1,cellular,17,11,0.24,1,-1,0,unknown,0,above 50yrs
32,management,married,3,0,-149,0,0,cellular,5,2,0.03,1,8,1,other,0,25-50yrs
25,student,single,3,0,1433,1,0,cellular,15,5,0.14,1,-1,0,unknown,0,under 25yrs
54,retired,divorced,1,0,308,1,0,cellular,14,7,0.07,3,-1,0,unknown,0,above 50yrs
46,blue-collar,married,1,0,1941,1,0,cellular,2,2,0.02,1,-1,0,unknown,0,25-50yrs
53,self-employed,married,2,0,-488,1,0,cellular,6,5,0.06,1,342,1,failure,0,above 50yrs
34,management,married,3,0,2037,0,0,cellular,15,12,0.09,2,-1,0,unknown,1,25-50yrs
36,blue-collar,married,2,0,439,1,0,unknown,21,5,0.07,5,-1,0,unknown,0,25-50yrs
33,blue-collar,divorced,1,0,390,1,0,unknown,9,5,0.18,2,-1,0,unknown,1,25-50yrs
48,technician,married,3,0,9207,0,0,cellular,18,8,0.12,3,-1,0,unknown,0,25-50yrs
54,management,married,3,0,1411,0,0,cellular,12,8,0.02,2,-1,0,unknown,0,above 50yrs
58,management,married,3,0,299,0,0,cellular,16,7,0.03,4,-1,0,unknown,0,above 50yrs
38,technician,divorced,2,0,531,0,0,cellular,29,1,0.06,3,226,7,failure,0,25-50yrs
41,admin.,married,2,0,1395,1,1,cellular,11,5,0.02,1,308,2,failure,0,25-50yrs
37,admin.,divorced,3,0,43,1,0,cellular,20,4,0.09,2,264,2,failure,0,25-50yrs
30,management,single,3,0,67,0,0,cellular,12,8,0.16,4,-1,0,unknown,0,25-50yrs
46,technician,married,3,0,0,1,0,cellular,28,1,0.02,1,-1,0,unknown,0,25-50yrs
20,student,single,2,0,602,1,0,cellular,6,5,0.1,4,-1,0,unknown,0,under 25yrs
35,management,married,2,0,1825,1,0,unknown,2,6,0.01,1,-1,0,unknown,0,25-50yrs
38,entrepreneur,married,2,0,-272,0,1,unknown,17,6,0.04,2,-1,0,unknown,0,25-50yrs
37,blue-collar,married,2,0,362,1,0,unknown,20,5,0.08,2,-1,0,unknown,0,25-50yrs
33,entrepreneur,married,3,0,87,1,1,cellular,21,11,0.04,4,-1,0,unknown,0,25-50yrs
49,blue-collar,divorced,1,0,514,0,0,cellular,17,11,0.06,1,-1,0,unknown,0,25-50yrs
57,retired,married,1,0,903,0,0,unknown,16,6,0.04,1,-1,0,unknown,0,above 50yrs
77,retired,married,0,0,1807,0,0,telephone,20,10,0.1,1,-1,0,unknown,1,above 50yrs
32,management,divorced,3,0,948,0,0,cellular,12,8,0.06,2,-1,0,unknown,0,25-50yrs
31,blue-collar,married,1,0,19,1,0,unknown,7,5,0.07,2,-1,0,unknown,0,25-50yrs
34,housemaid,married,2,1,0,0,0,cellular,21,8,0.11,2,-1,0,unknown,0,25-50yrs
55,retired,married,3,0,197,0,1,cellular,8,7,0.07,1,-1,0,unknown,0,above 50yrs
43,unemployed,married,1,0,731,0,0,cellular,29,7,0.1,4,-1,0,unknown,0,25-50yrs
50,blue-collar,married,1,0,-98,0,1,cellular,8,8,0.15,2,-1,0,unknown,0,25-50yrs
30,management,single,3,0,234,1,0,cellular,19,11,0.06,1,169,2,failure,0,25-50yrs
21,services,single,2,0,3033,1,0,cellular,6,5,0.1,1,-1,0,unknown,0,under 25yrs
32,services,single,2,0,717,0,0,cellular,30,1,0.13,2,-1,0,unknown,0,25-50yrs
46,technician,married,2,0,2045,1,0,cellular,21,11,0.08,2,-1,0,unknown,0,25-50yrs
44,unemployed,married,1,0,51,0,0,cellular,30,7,0.08,4,-1,0,unknown,0,25-50yrs
55,technician,married,2,0,150,1,1,unknown,27,5,0.08,1,-1,0,unknown,0,above 50yrs
55,technician,divorced,3,0,1402,0,0,cellular,19,8,0.05,4,-1,0,unknown,0,above 50yrs
31,blue-collar,single,2,0,2093,0,0,cellular,7,7,0.03,1,-1,0,unknown,0,25-50yrs
26,management,single,3,0,141,0,0,cellular,12,8,0.02,2,-1,0,unknown,0,25-50yrs
34,management,single,3,0,0,1,0,unknown,2,6,0.02,1,-1,0,unknown,0,25-50yrs
54,unemployed,married,2,0,1561,0,0,cellular,25,5,0.1,3,186,2,failure,1,above 50yrs
59,retired,married,2,0,0,0,1,unknown,26,5,0.04,1,-1,0,unknown,0,above 50yrs
30,admin.,married,2,0,11,1,0,cellular,11,5,0.04,1,-1,0,unknown,0,25-50yrs
59,technician,divorced,2,0,797,1,0,cellular,18,11,0.09,2,165,2,failure,0,above 50yrs
38,self-employed,single,3,0,973,0,0,cellular,4,2,0.04,1,-1,0,unknown,0,25-50yrs
32,management,divorced,2,0,-107,1,0,unknown,3,6,0.06,2,-1,0,unknown,0,25-50yrs
24,blue-collar,single,2,0,1857,1,0,cellular,8,10,0.04,1,92,5,other,1,under 25yrs
55,entrepreneur,divorced,2,0,1553,0,0,cellular,30,7,0.02,3,-1,0,unknown,0,above 50yrs
37,admin.,single,3,0,3954,1,0,cellular,12,8,0.02,1,117,2,failure,0,25-50yrs
49,admin.,divorced,2,0,1709,1,0,unknown,12,6,0.03,1,-1,0,unknown,0,25-50yrs
48,management,married,1,0,2537,0,0,cellular,26,8,0.06,6,-1,0,unknown,0,25-50yrs
29,technician,married,3,0,409,1,0,unknown,12,5,0.07,3,-1,0,unknown,0,25-50yrs
31,unemployed,married,1,0,-63,1,0,unknown,20,5,0.18,1,-1,0,unknown,0,25-50yrs
54,entrepreneur,married,3,0,1063,1,0,telephone,8,4,0.19,7,-1,0,unknown,0,above 50yrs
50,technician,married,2,0,232,0,0,cellular,18,11,0.02,1,-1,0,unknown,0,25-50yrs
29,blue-collar,married,1,0,410,0,1,telephone,25,7,0.08,2,-1,0,unknown,0,25-50yrs
28,services,single,2,0,-358,1,0,unknown,26,5,0.07,2,-1,0,unknown,0,25-50yrs
56,blue-collar,divorced,1,0,8,1,0,unknown,5,5,0.04,2,-1,0,unknown,0,above 50yrs
50,technician,divorced,2,0,-54,1,1,cellular,13,5,0.19,2,292,1,failure,1,25-50yrs
31,self-employed,married,3,1,147,1,0,cellular,11,5,0.0,5,-1,0,unknown,0,25-50yrs
35,management,single,2,0,329,0,0,cellular,23,7,0.1,8,-1,0,unknown,0,25-50yrs
35,blue-collar,married,2,0,260,1,0,telephone,13,5,0.04,6,-1,0,unknown,0,25-50yrs
45,admin.,divorced,2,0,984,1,0,unknown,8,5,0.08,5,-1,0,unknown,0,25-50yrs
31,technician,single,2,0,622,0,0,cellular,4,2,0.0,5,-1,0,unknown,0,25-50yrs
25,blue-collar,single,2,0,0,1,0,unknown,8,5,0.01,2,-1,0,unknown,0,under 25yrs
52,management,divorced,3,0,590,0,0,unknown,6,6,0.1,5,-1,0,unknown,0,above 50yrs
37,management,divorced,3,0,42,1,1,unknown,20,5,0.03,4,-1,0,unknown,0,25-50yrs
35,management,single,3,0,996,0,0,unknown,20,6,0.0,2,-1,0,unknown,0,25-50yrs
32,housemaid,married,1,0,0,1,0,cellular,9,7,0.02,1,-1,0,unknown,0,25-50yrs
59,blue-collar,married,2,0,202,1,0,unknown,7,5,0.05,1,-1,0,unknown,0,above 50yrs
32,blue-collar,married,2,0,-1500,1,0,unknown,27,5,0.04,2,-1,0,unknown,0,25-50yrs
31,admin.,married,2,0,1130,1,0,cellular,23,7,0.07,5,-1,0,unknown,0,25-50yrs
46,services,married,2,0,-119,1,0,cellular,22,7,0.04,3,-1,0,unknown,0,25-50yrs
50,technician,divorced,2,0,0,0,0,cellular,1,6,0.03,2,-1,0,unknown,0,25-50yrs
37,admin.,married,2,0,2254,0,0,telephone,2,2,0.06,2,-1,0,unknown,0,25-50yrs
25,admin.,single,2,0,768,1,0,unknown,13,5,0.06,1,-1,0,unknown,0,under 25yrs
44,services,divorced,2,0,2416,1,0,unknown,14,5,0.08,3,-1,0,unknown,0,25-50yrs
27,self-employed,single,3,0,202,1,0,cellular,21,7,0.19,1,-1,0,unknown,0,25-50yrs
29,management,single,3,0,502,0,0,cellular,12,4,0.1,2,199,3,other,0,25-50yrs
58,technician,married,3,0,855,1,0,telephone,18,11,0.07,2,-1,0,unknown,0,above 50yrs
36,management,single,3,0,181,1,0,cellular,13,5,0.04,2,278,4,failure,0,25-50yrs
18,student,single,0,0,3,0,0,cellular,25,8,0.04,2,-1,0,unknown,1,under 25yrs
31,management,single,3,0,635,1,0,cellular,20,4,0.01,1,320,2,failure,0,25-50yrs
38,management,single,3,0,2346,1,0,cellular,28,1,0.09,1,-1,0,unknown,0,25-50yrs
53,technician,single,2,0,925,0,0,cellular,25,8,0.26,3,-1,0,unknown,1,above 50yrs
55,retired,married,2,0,1279,1,0,cellular,13,5,0.12,3,357,8,other,0,above 50yrs
54,blue-collar,divorced,1,0,10374,1,0,cellular,20,11,0.08,2,189,2,other,0,above 50yrs
41,blue-collar,married,1,0,-52,1,0,unknown,8,5,0.03,5,-1,0,unknown,0,25-50yrs
35,admin.,single,2,0,-101,1,0,cellular,16,4,0.08,1,318,1,other,0,25-50yrs
60,retired,married,0,0,2150,1,1,cellular,9,7,0.03,1,-1,0,unknown,0,above 50yrs
38,blue-collar,single,1,0,350,1,0,unknown,21,5,0.01,1,-1,0,unknown,0,25-50yrs
54,technician,married,2,0,187,0,1,cellular,4,7,0.08,3,-1,0,unknown,0,above 50yrs
26,self-employed,single,3,0,25,0,0,cellular,28,1,0.04,1,-1,0,unknown,0,25-50yrs
30,self-employed,divorced,2,0,92,1,0,unknown,17,6,0.02,10,-1,0,unknown,0,25-50yrs
49,blue-collar,married,2,0,863,1,1,telephone,8,5,0.03,1,-1,0,unknown,0,25-50yrs
59,technician,divorced,2,0,2735,0,0,cellular,3,2,0.06,2,-1,0,unknown,0,above 50yrs
37,blue-collar,single,2,0,3764,0,0,unknown,16,6,0.12,1,-1,0,unknown,0,25-50yrs
60,retired,divorced,3,0,2,0,0,cellular,2,3,0.06,4,390,2,other,1,above 50yrs
36,technician,married,3,0,1354,0,0,cellular,7,9,0.08,3,97,2,success,1,25-50yrs
57,management,married,3,0,256,0,0,cellular,6,3,0.06,1,-1,0,unknown,1,above 50yrs
30,technician,married,2,0,-206,1,1,cellular,15,5,0.04,1,-1,0,unknown,0,25-50yrs
48,technician,divorced,3,0,2328,0,0,cellular,27,8,0.04,7,-1,0,unknown,0,25-50yrs
62,blue-collar,married,2,0,180,0,0,cellular,15,4,0.11,2,-1,0,unknown,1,above 50yrs
26,technician,single,3,0,8839,1,0,unknown,29,5,0.26,3,-1,0,unknown,0,25-50yrs
43,blue-collar,married,1,0,2047,1,0,unknown,13,5,0.05,2,-1,0,unknown,0,25-50yrs
50,admin.,married,2,0,761,0,1,cellular,5,2,0.08,3,-1,0,unknown,0,25-50yrs
42,self-employed,married,3,0,-266,0,1,unknown,25,6,0.09,1,-1,0,unknown,0,25-50yrs
35,blue-collar,single,1,0,-276,1,0,cellular,13,5,0.24,1,-1,0,unknown,1,25-50yrs
61,retired,married,3,0,5267,0,0,cellular,11,2,0.06,3,-1,0,unknown,1,above 50yrs
48,technician,married,3,0,58,1,0,cellular,12,6,0.03,2,-1,0,unknown,0,25-50yrs
33,admin.,single,3,0,701,1,0,cellular,18,5,0.02,2,-1,0,unknown,0,25-50yrs
52,services,married,2,0,416,1,0,cellular,2,2,0.06,2,-1,0,unknown,0,above 50yrs
27,management,single,2,0,442,1,0,unknown,28,5,0.06,1,-1,0,unknown,0,25-50yrs
25,blue-collar,single,2,0,0,1,0,unknown,15,5,0.07,2,-1,0,unknown,0,under 25yrs
53,management,married,3,0,3634,0,0,cellular,7,5,0.06,4,88,8,success,1,above 50yrs
46,services,single,2,0,389,0,0,telephone,31,7,0.01,4,-1,0,unknown,0,25-50yrs
27,management,single,0,0,3196,0,0,cellular,9,2,0.0,2,-1,0,unknown,0,25-50yrs
26,admin.,single,3,0,1100,1,0,cellular,21,7,0.07,1,-1,0,unknown,0,25-50yrs
45,blue-collar,married,1,0,487,1,0,cellular,29,1,0.03,1,163,4,failure,0,25-50yrs
30,blue-collar,single,2,0,1837,1,0,cellular,18,5,0.03,2,-1,0,unknown,0,25-50yrs
46,admin.,married,0,0,2033,0,0,cellular,24,2,0.03,2,86,5,failure,0,25-50yrs
73,retired,married,1,0,542,0,0,telephone,29,4,0.03,5,-1,0,unknown,0,above 50yrs
31,blue-collar,single,2,0,4,0,0,cellular,16,4,0.04,2,182,3,other,0,25-50yrs
48,technician,married,3,0,2369,0,0,unknown,11,6,0.14,2,-1,0,unknown,0,25-50yrs
27,technician,married,2,0,0,1,0,cellular,30,7,0.04,8,-1,0,unknown,0,25-50yrs
40,management,divorced,3,0,1315,1,0,cellular,9,4,0.13,2,141,5,failure,0,25-50yrs
